# Settlement label points — where the map draws a settlement's dot (§6D TEL-5).
#
# Generated by build_settlement_points.py: OpenStreetMap place nodes (ODbL) assigned
# to the election office's settlement boundaries by point-in-polygon. The basemap
# prints each settlement's name at this exact point, so the dot and the label agree.
# `id` is the office's own "<maz>/<taz>"; `name` is its spelling, and the loader
# falls back to it when an election renumbers the ids. Do not hand-edit: re-run the
# script.
id,name,lat,lon,osm_node,place
15/139,Nemeskisfalud,46.43861,17.36625,353762414,village
15/140,Nemesvid,46.48572,17.24853,274675464,village
15/141,Nikla,46.57831,17.51727,277574465,village
15/142,Nyim,46.80247,18.10831,353762327,village
15/143,Orci,46.40618,17.87237,270467360,village
15/144,Ordacsehi,46.74327,17.62412,244527087,village
15/145,Osztopán,46.51841,17.6689,259644849,village
15/146,Öreglak,46.60554,17.62863,259645321,village
15/147,Ötvöskónyi,46.28513,17.36077,244529609,village
15/148,Őrtilos,46.28129,16.92603,353762406,village
15/149,Pamuk,46.55386,17.63753,259645032,village
15/150,Patalom,46.44888,17.92066,353762432,village
15/151,Patca,46.28463,17.72378,344888278,village
15/152,Patosfa,46.12802,17.66629,15370132,village
15/153,Pálmajor,46.38508,17.56725,353051175,village
15/154,Péterhida,46.00944,17.35963,255166624,village
15/155,Pogányszentpéter,46.38413,17.06301,331558510,village
15/156,Polány,46.55832,17.77273,353762354,village
15/157,Porrog,46.28676,17.03468,353762401,village
15/158,Porrogszentkirály,46.27278,17.04067,353762399,village
15/159,Porrogszentpál,46.28744,17.01523,353762402,village
15/160,Potony,45.93155,17.64572,255555835,village
15/161,Pusztakovácsi,46.53038,17.57398,277575097,village
15/162,Pusztaszemes,46.766,17.92555,249288811,village
15/163,Ráksi,46.51417,17.92127,249292488,village
15/164,Rinyabesenyő,46.16638,17.52001,353762386,village
15/165,Rinyakovácsi,46.28272,17.59698,353762443,village
15/166,Rinyaszentkirály,46.15292,17.38894,271313253,village
15/167,Rinyaújlak,46.08594,17.41869,255165553,village
15/168,Rinyaújnép,46.0799,17.35461,271311196,village
15/169,Ságvár,46.83735,18.10203,21648694,village
15/170,Sántos,46.3439,17.88347,331847561,village
15/171,Sávoly,46.5921,17.26908,353762293,village
15/172,Segesd,46.35317,17.34721,353762412,village
15/173,Sérsekszőlős,46.76293,18.01659,353762320,village
15/174,Simonfa,46.28395,17.82297,353762375,village
15/175,Siófok,46.90717,18.05416,331844188,town
15/176,Siójut,46.87941,18.13878,353762331,village
15/177,Som,46.80677,18.14137,15350070,village
15/178,Somodor,46.47632,17.84178,353762425,village
15/179,Somogyacsa,46.59203,17.95395,275829735,village
15/180,Somogyaracs,46.05667,17.39167,255166273,village
15/181,Somogyaszaló,46.45884,17.80694,249294299,village
15/182,Somogybabod,46.67539,17.77679,259641944,village
15/183,Somogybükkösd,46.29907,16.98833,353762404,village
15/184,Somogycsicsó,46.30996,17.13262,353762394,village
15/185,Somogydöröcske,46.58719,18.00632,275829212,village
15/186,Somogyegres,46.67577,18.02667,353762334,village
15/187,Somogyfajsz,46.50233,17.56874,277575760,village
15/188,Somogygeszti,46.51896,17.78299,353762358,village
15/189,Somogyjád,46.49149,17.71588,353762362,village
15/190,Somogymeggyes,46.71913,17.91517,259705469,village
15/191,Somogysámson,46.58743,17.29901,353762294,village
15/192,Somogysárd,46.41203,17.59677,353762310,village
15/193,Somogysimonyi,46.48762,17.20879,274680963,village
15/194,Somogyszentpál,46.64162,17.47394,353762313,village
15/195,Somogyszil,46.52035,17.9942,353762345,village
15/196,Somogyszob,46.29298,17.29683,244529595,village
15/197,Somogytúr,46.70716,17.76542,259641828,village
15/198,Somogyudvarhely,46.17734,17.19097,271317961,village
15/199,Somogyvámos,46.57185,17.68051,540648937,village
15/200,Somogyvár,46.58124,17.65095,259645225,village
15/201,Somogyzsitfa,46.55305,17.29743,353762299,village
15/202,Szabadi,46.36782,18.03118,274667379,village
15/203,Szabás,46.28941,17.44792,412445623,village
15/204,Szántód,46.86938,17.90453,244526148,village
15/205,Szegerdő,46.63469,17.27806,353762289,village
15/206,Szenna,46.3084,17.73191,344884932,village
15/207,Szenta,46.2514,17.17496,353762389,village
15/208,Szentbalázs,46.31917,17.89596,346245541,village
15/209,Szentborbás,45.87546,17.65962,255556719,village
15/210,Szentgáloskér,46.50129,17.88167,353762427,village
15/211,Szenyér,46.46262,17.37018,353762415,village
15/212,Szilvásszentmárton,46.26834,17.72383,344889691,village
15/213,Szorosad,46.60149,18.02335,275828886,village
15/214,Szólád,46.78653,17.83953,326977479,village
15/215,Szőkedencs,46.55467,17.2493,353762295,village
15/216,Szőlősgyörök,46.70802,17.6756,259645994,village
15/217,Szulok,46.05054,17.5508,255169125,village
15/218,Tab,46.7351,18.03752,15731237,town
15/219,Tapsony,46.45352,17.3354,244529047,village
15/220,Tarany,46.18325,17.30189,271316259,village
15/221,Taszár,46.37363,17.90515,274668272,village
15/222,Táska,46.61591,17.52149,286114499,village
15/223,Teleki,46.77251,17.82458,326977583,village
15/224,Tengőd,46.69942,18.09704,353762324,village
15/225,Tikos,46.63558,17.28804,353762290,village
15/226,Torvaj,46.76409,18.04389,353762318,village
15/227,Tótújfalu,45.90291,17.64205,255556039,village
15/228,Törökkoppány,46.60139,18.05063,275827873,village
15/229,Újvárfalva,46.43404,17.57385,353762308,village
15/230,Varászló,46.43481,17.21724,353762312,village
15/231,Várda,46.46164,17.74044,353762365,village
15/232,Vése,46.41186,17.2912,274672528,village
15/233,Visnye,46.19128,17.67671,353762383,village
15/234,Visz,46.72603,17.78307,244526994,village
15/235,Vízvár,46.09073,17.23171,271316997,village
15/236,Vörs,46.66544,17.27039,353762285,village
15/237,Zala,46.7393,18.0015,33124116,village
15/238,Zamárdi,46.8801,17.94595,244526125,town
15/239,Zákány,46.25136,16.95233,353762407,village
15/240,Zics,46.67744,17.97874,353762335,village
15/241,Zimány,46.42521,17.90715,270467311,village
15/242,Zselickisfalud,46.27407,17.73558,344889692,village
15/243,Zselickislak,46.31111,17.79782,353762372,village
15/244,Zselicszentpál,46.3063,17.82143,506889122,village
15/245,Zákányfalu,46.27565,16.9478,353762408,village
15/246,Balatonvilágos,46.96417,18.15931,244531914,village
16/001,Ajak,48.17785,22.05223,739414946,town
16/002,Anarcs,48.17826,22.10327,739414947,village
16/003,Apagy,47.95939,21.93485,739414334,village
16/004,Aranyosapáti,48.21229,22.25674,414719335,village
16/005,Baktalórántháza,47.99765,22.07692,286156605,town
16/006,Balkány,47.77009,21.86013,286180264,town
16/007,Balsa,48.17194,21.53571,739395920,village
16/008,Barabás,48.23035,22.43073,414713700,village
16/009,Bátorliget,47.75718,22.27118,737351601,village
16/010,Benk,48.30193,22.23263,414723400,village
16/011,Beregdaróc,48.19709,22.53093,414711789,village
16/012,Beregsurány,48.16156,22.5481,414709383,village
16/013,Berkesz,48.09215,21.97873,739414714,village
16/014,Besenyőd,47.96357,22.0114,739414388,village
16/015,Beszterec,48.15668,21.83826,739396108,village
16/016,Biri,47.8123,21.85095,737313312,village
16/017,Botpalád,48.02934,22.80589,414692706,village
16/018,Bököny,47.73226,21.75246,737313183,village
16/019,Buj,48.09908,21.64649,493237206,village
16/020,Cégénydányád,47.93644,22.53867,415284940,village
16/021,Csaholc,47.98475,22.72885,414670078,village
16/022,Csaroda,48.15996,22.45996,414708511,village
16/023,Császló,47.91424,22.7225,414666498,village
16/024,Csegöld,47.89812,22.68054,414662424,village
16/025,Csenger,47.83637,22.67947,286178341,town
16/026,Csengersima,47.86608,22.73031,414662819,village
16/027,Csengerújfalu,47.80508,22.62164,415288338,village
16/028,Darnó,47.95805,22.66027,748805018,village
16/029,Demecser,48.1137,21.92521,286158978,town
16/030,Dombrád,48.22569,21.92445,286167916,town
16/031,Döge,48.2588,22.06845,740625615,village
16/032,Encsencs,47.74445,22.11207,737351486,village
16/033,Eperjeske,48.34522,22.21201,286183544,village
16/034,Érpatak,47.80869,21.75834,737313258,village
16/035,Fábiánháza,47.84866,22.35666,415290456,village
16/036,Fehérgyarmat,47.9851,22.51675,286181035,town
16/037,Fényeslitke,48.27092,22.09908,740625667,village
16/038,Fülesd,48.02468,22.67555,414688232,village
16/039,Fülpösdaróc,47.94175,22.47769,415283847,village
16/040,Gacsály,47.93089,22.75679,414663875,village
16/041,Garbolc,47.94463,22.86176,414654480,village
16/042,Gávavencsellő,48.16101,21.59341,739395802,village
16/043,Gelénes,48.19901,22.44742,414711945,village
16/044,Gemzse,48.13953,22.19426,739414921,village
16/045,Geszteréd,47.76451,21.77827,737313224,village
16/046,Géberjén,47.932,22.45601,415283818,village
16/047,Gégény,48.14455,21.94896,739414577,village
16/048,Gulács,48.08828,22.46789,414708121,village
16/049,Győröcske,48.38536,22.15155,740625810,village
16/050,Győrtelek,47.92842,22.44069,415283430,village
16/051,Gyulaháza,48.13794,22.11173,739414777,village
16/052,Gyügye,47.92238,22.56917,415284832,village
16/053,Gyüre,48.1759,22.26691,414719220,village
16/054,Hermánszeg,47.90457,22.62446,415284553,village
16/055,Hetefejércse,48.12793,22.4684,414708466,village
16/056,Hodász,47.91683,22.20464,739414847,village
16/057,Ibrány,48.12259,21.71022,286166176,town
16/058,Ilk,48.11969,22.23162,739414920,village
16/059,Jánd,48.11435,22.3727,414708067,village
16/060,Jánkmajtis,47.94005,22.64917,414661937,village
16/061,Jármi,47.97138,22.25194,739414859,village
16/062,Jéke,48.2388,22.15151,748804093,village
16/063,Kállósemjén,47.86034,21.92486,737351640,village
16/064,Kálmánháza,47.87343,21.57722,737313403,village
16/065,Kántorjánosi,47.9357,22.14895,739414826,village
16/066,Kemecse,48.06783,21.79869,286158556,town
16/067,Kék,48.11492,21.87781,739396091,village
16/068,Kékcse,48.25173,22.00949,286167568,village
16/069,Kérsemjén,48.02321,22.41654,415279396,village
16/070,Kisar,48.0575,22.51838,414702688,village
16/071,Kishódos,47.97105,22.8357,414655714,village
16/072,Kisléta,47.8341,22.00348,286176408,village
16/073,Kisnamény,47.95535,22.69388,414669149,village
16/074,Kispalád,48.02164,22.83679,414651017,village
16/075,Kisszekeres,47.97344,22.63662,414681203,village
16/076,Kisvarsány,48.14495,22.29803,414718202,village
16/077,Kisvárda,48.22576,22.07842,268212667,town
16/078,Kocsord,47.93909,22.38699,415283425,village
16/079,Komlódtótfalu,47.84388,22.703,415287022,village
16/080,Komoró,48.30264,22.11612,740625682,village
16/081,Kótaj,48.04789,21.70988,748803161,village
16/082,Kölcse,48.05364,22.71552,414688686,village
16/083,Kömörő,48.02902,22.59153,414687184,village
16/084,Laskod,48.05453,22.04171,739414660,village
16/085,Levelek,47.96544,21.98681,739414372,village
16/086,Lónya,48.31819,22.27043,414715953,village
16/087,Lövőpetri,48.18097,22.19827,740625739,village
16/088,Magosliget,48.05468,22.86276,414651436,village
16/089,Magy,47.94041,21.98229,739414354,village
16/090,Mánd,47.99838,22.60817,414672922,village
16/091,Mándok,48.32172,22.18936,286183304,town
16/092,Máriapócs,47.87851,22.0232,286177168,town
16/093,Márokpapi,48.14867,22.5084,414708602,village
16/094,Mátészalka,47.95391,22.32085,286178040,town
16/095,Mátyus,48.28316,22.28233,414716118,village
16/096,Mezőladány,48.27416,22.22288,414722876,village
16/097,Méhtelek,47.93168,22.8477,414654324,village
16/098,Mérk,47.78196,22.37833,415290406,village
16/099,Milota,48.10359,22.78031,414684389,village
16/100,Nagyar,48.05875,22.55385,414698121,village
16/101,Nagycserkesz,47.96414,21.55344,739395654,village
16/102,Nagydobos,48.05355,22.30345,415280201,village
16/103,Nagyecsed,47.86217,22.3843,286178832,town
16/104,Nagyhalász,48.13224,21.75939,286166152,town
16/105,Nagyhódos,47.96294,22.84966,414655133,village
16/106,Nagykálló,47.8743,21.8435,286171150,town
16/107,Nagyszekeres,47.96392,22.60989,414681109,village
16/108,Nagyvarsány,48.16021,22.27837,414719083,village
16/109,Napkor,47.94227,21.86843,739395937,village
16/110,Nábrád,48.00527,22.44641,415278909,village
16/111,Nemesborzova,47.99326,22.63275,414674110,village
16/112,Nyírbátor,47.83951,22.13223,286176618,town
16/113,Nyírbéltek,47.69984,22.12979,737351422,village
16/114,Nyírbogát,47.80147,22.06202,286176457,town
16/115,Nyírbogdány,48.05788,21.8749,739396067,village
16/116,Nyírcsaholy,47.90257,22.33516,415291275,village
16/117,Nyírcsászári,47.8649,22.17657,737351669,village
16/118,Nyírderzs,47.89668,22.15733,739414784,village
16/119,Nyíregyháza,47.95578,21.7168,64627511,city
16/120,Nyírgelse,47.75939,21.97562,737351281,village
16/121,Nyírgyulaj,47.88283,22.08966,286177024,village
16/122,Nyíribrony,48.01452,21.9634,739414436,village
16/123,Nyírjákó,48.029,22.0746,739414674,village
16/124,Nyírkarász,48.0969,22.1002,739414776,village
16/125,Nyírkáta,47.86565,22.24496,737351718,village
16/126,Nyírkércs,48.01516,22.04746,739414604,village
16/127,Nyírlövő,48.2008,22.18258,740625738,village
16/128,Nyírlugos,47.69205,22.04177,286175858,town
16/129,Nyírmada,48.06793,22.1877,480039413,town
16/130,Nyírmeggyes,47.91283,22.26473,739414858,village
16/131,Nyírmihálydi,47.73253,21.96606,286175660,village
16/132,Nyírparasznya,48.02532,22.26914,739414880,village
16/133,Nyírpazony,47.98084,21.79909,739395968,village
16/134,Nyírpilis,47.78389,22.18495,737351592,village
16/135,Nyírtass,48.11572,22.02306,739414749,village
16/136,Nyírtelek,48.01027,21.6314,286185174,town
16/137,Nyírtét,48.00917,21.92009,739414418,village
16/138,Nyírtura,48.01441,21.83338,739396014,village
16/139,Nyírvasvári,47.81942,22.18784,737351667,village
16/140,Olcsva,48.08849,22.32917,415279621,village
16/141,Olcsvaapáti,48.08835,22.35135,415279569,village
16/142,Ófehértó,47.93555,22.03427,739414355,village
16/143,Ópályi,47.99576,22.32234,415280175,village
16/144,Ököritófülpös,47.91904,22.509,415283859,village
16/145,Ömböly,47.70035,22.21316,737351542,village
16/146,Őr,47.97625,22.18341,739414857,village
16/147,Panyola,48.04328,22.39807,415279484,village
16/148,Pap,48.21553,22.1425,740625552,village
16/149,Papos,47.98572,22.2493,739414869,village
16/150,Paszab,48.14153,21.6654,739395832,village
16/151,Pátroha,48.17225,21.98993,739414929,village
16/152,Pátyod,47.86807,22.61595,415288420,village
16/153,Penészlek,47.63498,22.14337,737351176,village
16/154,Penyige,47.99744,22.56848,414681598,village
16/155,Petneháza,48.05718,22.08124,739414684,village
16/156,Piricse,47.77171,22.15183,737351550,village
16/157,Porcsalma,47.88246,22.5683,415288472,village
16/158,Pócspetri,47.88127,21.99355,737351643,village
16/159,Pusztadobos,48.05701,22.22958,739414872,village
16/160,Rakamaz,48.12218,21.47751,286168628,town
16/161,Ramocsaháza,48.04089,21.98927,739414639,village
16/162,Rápolt,47.92005,22.55434,415284176,village
16/163,Rétközberencs,48.20439,22.0112,740625521,village
16/164,Rohod,48.02744,22.13532,286156474,village
16/165,Rozsály,47.92424,22.79824,414653930,village
16/166,Sényő,48.00277,21.87853,739396040,village
16/167,Sonkád,48.05401,22.74675,414689772,village
16/168,Szabolcs,48.17184,21.49546,739395894,village
16/169,Szabolcsbáka,48.15722,22.13959,739414778,village
16/170,Szabolcsveresmart,48.29244,22.01981,740625557,village
16/171,Szakoly,47.76164,21.90133,286180101,village
16/172,Szamosangyalos,47.87178,22.65233,415288571,village
16/173,Szamosbecs,47.86192,22.68987,415286890,village
16/174,Szamoskér,48.01758,22.41676,415282344,village
16/175,Szamossályi,47.90638,22.61031,415284617,village
16/176,Szamosszeg,48.04272,22.36504,415282982,village
16/177,Szamostatárfalva,47.87459,22.6649,415286873,village
16/178,Szamosújlak,47.91781,22.58671,415284798,village
16/179,Szatmárcseke,48.0852,22.62974,414698761,village
16/180,Székely,48.05985,21.93637,739414491,village
16/181,Tarpa,48.10312,22.52905,414701709,village
16/182,Tákos,48.1539,22.42734,748799945,village
16/183,Terem,47.79785,22.27849,737351608,village
16/184,Tiborszállás,47.81493,22.40792,737351760,village
16/185,Timár,48.15432,21.46107,260811930,village
16/186,Tiszaadony,48.22345,22.28893,414712247,village
16/187,Tiszabecs,48.09799,22.81838,414648922,village
16/188,Tiszabercel,48.15652,21.64939,739395825,village
16/189,Tiszabezdéd,48.36213,22.15311,2050275786,village
16/190,Tiszacsécse,48.10966,22.7446,414684427,village
16/191,Tiszadada,48.03082,21.2366,739374597,village
16/192,Tiszadob,48.00948,21.16684,739374460,village
16/193,Tiszaeszlár,48.03551,21.45775,739395718,village
16/194,Tiszakanyár,48.24796,21.96194,286167890,village
16/195,Tiszakerecseny,48.25871,22.30009,414716187,village
16/196,Tiszakóród,48.10557,22.71389,414684946,village
16/197,Tiszalök,48.01718,21.37497,286169157,town
16/198,Tiszamogyorós,48.32198,22.22621,414721438,village
16/199,Tiszanagyfalu,48.09352,21.47052,739395746,village
16/200,Tiszarád,48.12295,21.79996,739396092,village
16/201,Tiszaszalka,48.1858,22.31643,414712118,village
16/202,Tiszaszentmárton,48.3755,22.23421,414725043,village
16/203,Tiszatelek,48.19214,21.79513,739395925,village
16/204,Tiszavasvári,47.95662,21.36805,286169938,town
16/205,Tiszavid,48.19501,22.29742,414712139,village
16/206,Tisztaberek,47.95651,22.79212,414675907,village
16/207,Tivadar,48.06531,22.51249,414702410,village
16/208,Tornyospálca,48.26709,22.17898,740625759,village
16/209,Tunyogmatolcs,47.97065,22.45824,2567700368,village
16/210,Tuzsér,48.34341,22.11866,414720907,village
16/211,Túristvándi,48.05137,22.64582,414686075,village
16/212,Túrricse,47.97388,22.76559,414675488,village
16/213,Tyukod,47.85169,22.55321,415288301,village
16/214,Ura,47.81972,22.60445,415288285,village
16/215,Uszka,48.07443,22.85764,414651490,village
16/216,Újdombrád,48.19511,21.86671,748803746,village
16/217,Újfehértó,47.8009,21.68299,286174484,town
16/218,Újkenéz,48.24989,22.22427,414722913,village
16/219,Vaja,47.99907,22.17151,739414870,town
16/220,Vasmegyer,48.11112,21.81485,739396086,village
16/221,Vállaj,47.76416,22.38218,737351630,village
16/222,Vámosatya,48.19697,22.40887,414712002,village
16/223,Vámosoroszi,47.99213,22.68178,414674605,village
16/224,Vásárosnamény,48.12676,22.31265,286187060,town
16/225,Zajta,47.90899,22.79507,414666061,village
16/226,Záhony,48.40291,22.17877,286155540,town
16/227,Zsarolyán,47.94909,22.58809,414661399,village
16/228,Zsurk,48.41063,22.21844,414724997,village
16/229,Szorgalmatos,47.9886,21.36858,286169516,village
17/001,Alsónána,46.25101,18.66241,353862704,village
17/002,Alsónyék,46.20256,18.73741,353862709,village
17/003,Aparhant,46.32959,18.44869,279160286,village
17/004,Attala,46.37657,18.06608,274666927,village
17/005,Báta,46.12868,18.77492,220951771,village
17/006,Bátaapáti,46.22191,18.59891,353862698,village
17/007,Bátaszék,46.19321,18.72315,76705495,town
17/008,Belecska,46.64183,18.41595,313105824,village
17/009,Bikács,46.67599,18.66369,165699549,village
17/010,Bogyiszló,46.38324,18.8167,315203541,village
17/011,Bonyhád,46.29842,18.53219,213383214,town
17/012,Bonyhádvarasd,46.37034,18.47997,275895175,village
17/013,Bölcske,46.74026,18.96952,173138304,village
17/014,Cikó,46.25368,18.55912,353862694,village
17/015,Csibrák,46.46587,18.3427,2777484194,village
17/016,Csikóstőttős,46.34047,18.15571,353862634,village
17/017,Dalmand,46.49327,18.19248,353862647,village
17/018,Decs,46.28433,18.76007,289696576,village
17/019,Diósberény,46.53376,18.44496,197688948,village
17/020,Dombóvár,46.3779,18.13329,274666503,town
17/021,Döbrököz,46.42413,18.23925,274665995,village
17/022,Dunaföldvár,46.81043,18.92229,274958127,town
17/023,Dunaszentgyörgy,46.53001,18.8119,76675066,village
17/024,Dúzs,46.49219,18.38027,274663457,village
17/025,Értény,46.61057,18.13395,275825326,village
17/026,Fadd,46.46639,18.82526,206235431,village
17/027,Fácánkert,46.44801,18.73615,206240543,village
17/028,Felsőnána,46.46727,18.52876,206292956,village
17/029,Felsőnyék,46.78924,18.29148,353862655,village
17/030,Fürged,46.7214,18.30966,353862654,village
17/031,Gerjen,46.49361,18.90324,206235375,village
17/032,Grábóc,46.28907,18.60694,353862702,village
17/033,Gyönk,46.55535,18.47833,173247226,town
17/034,Györe,46.29606,18.39878,353862687,village
17/035,Györköny,46.63452,18.69457,312789659,village
17/036,Gyulaj,46.50536,18.29464,353862660,village
17/037,Harc,46.40299,18.61773,275894294,village
17/038,Hőgyész,46.49575,18.41874,206297491,village
17/039,Iregszemcse,46.69301,18.1836,275822023,village
17/040,Izmény,46.31338,18.41451,279163029,village
17/041,Jágónak,46.31535,18.09154,353862630,village
17/042,Kajdacs,46.56408,18.61857,287650736,village
17/043,Kakasd,46.34627,18.5927,353862706,village
17/044,Kalaznó,46.50154,18.47452,206298281,village
17/045,Kapospula,46.37572,18.09735,353862637,village
17/046,Kaposszekcső,46.32969,18.12995,353862632,village
17/047,Keszőhidegkút,46.61228,18.42275,313105780,village
17/048,Kéty,46.4404,18.51774,275854286,village
17/049,Kisdorog,46.39074,18.49432,275888897,village
17/050,Kismányok,46.27358,18.47483,353862693,village
17/051,Kisszékely,46.67942,18.539,178752252,village
17/052,Kistormás,46.50002,18.5658,198883989,village
17/053,Kisvejke,46.3811,18.41403,353862666,village
17/054,Kocsola,46.52796,18.17714,21517133,village
17/055,Koppányszántó,46.59291,18.11177,275825091,village
17/056,Kölesd,46.50841,18.58713,198882490,village
17/057,Kurd,46.44895,18.31613,1768963477,village
17/058,Lápafő,46.51407,18.05958,353862640,village
17/059,Lengyel,46.37502,18.36864,353862662,village
17/060,Madocsa,46.68807,18.9567,173139475,village
17/061,Magyarkeszi,46.7487,18.22537,353862650,village
17/062,Medina,46.47386,18.64336,287940104,village
17/063,Miszla,46.63147,18.48344,197773022,village
17/064,Mórágy,46.21583,18.64295,353862700,village
17/065,Mőcsény,46.2592,18.59021,353862696,village
17/066,Mucsfa,46.35512,18.41906,353862665,village
17/067,Mucsi,46.42723,18.395,353862715,village
17/068,Murga,46.46075,18.48792,275895750,village
17/069,Nagydorog,46.62306,18.65788,165700005,village
17/070,Nagykónyi,46.59037,18.2032,275824265,village
17/071,Nagymányok,46.28249,18.45924,312774526,town
17/072,Nagyszékely,46.64739,18.52799,197347356,village
17/073,Nagyszokoly,46.72261,18.20925,353862648,village
17/074,Nagyvejke,46.37734,18.44448,353862668,village
17/075,Nak,46.47344,18.0525,353862638,village
17/076,Németkér,46.71747,18.7644,199213783,village
17/077,Ozora,46.75272,18.39967,353862658,village
17/078,Őcsény,46.31186,18.75891,289696546,village
17/079,Paks,46.62295,18.85894,164965193,town
17/080,Pálfa,46.71589,18.61572,278968422,village
17/081,Pincehely,46.68202,18.43983,163753037,village
17/082,Pörböly,46.20511,18.81237,76705492,village
17/083,Pusztahencse,46.5943,18.71408,312789441,village
17/084,Regöly,46.57867,18.39047,1215810956,village
17/085,Sárpilis,46.24706,18.73719,289696619,village
17/086,Sárszentlőrinc,46.62606,18.60663,198846478,village
17/087,Simontornya,46.75696,18.54351,163748213,town
17/088,Sióagárd,46.39079,18.6536,206250767,village
17/089,Szakadát,46.53886,18.47329,197687864,village
17/090,Szakály,46.52443,18.38391,353862712,village
17/091,Szakcs,46.53851,18.11094,353862645,village
17/092,Szálka,46.27737,18.6372,338256231,village
17/093,Szárazd,46.56998,18.42614,279149649,village
17/094,Szedres,46.47441,18.68489,277890235,village
17/095,Szekszárd,46.34849,18.70166,25553427,city
17/096,Tamási,46.6294,18.28503,275831245,town
17/097,Tengelic,46.53195,18.71085,277585762,village
17/098,Tevel,46.41248,18.45557,323210883,village
17/099,Tolna,46.42266,18.78877,206235481,town
17/100,Tolnanémedi,46.71419,18.47392,163751943,village
17/101,Udvari,46.59453,18.51083,197784105,village
17/102,Újireg,46.65738,18.17335,275821441,village
17/103,Varsád,46.52475,18.51967,173250497,village
17/104,Váralja,46.26776,18.42854,353862691,village
17/105,Várdomb,46.24857,18.68486,290192167,village
17/106,Várong,46.52683,18.04543,353862643,village
17/107,Závod,46.39362,18.41458,411315905,village
17/108,Zomba,46.41081,18.56592,275887337,village
17/109,Pári,46.57918,18.25598,733939812,village
18/001,Acsád,47.32589,16.73411,668781047,village
18/002,Alsószölnök,46.92797,16.20371,413917454,village
18/003,Alsóújlak,47.08222,16.85312,701741748,village
18/004,Andrásfa,46.96368,16.79361,347300982,village
18/005,Apátistvánfalva,46.89612,16.25334,413927294,village
18/006,Bajánsenye,46.80161,16.38408,12353447948,village
18/007,Balogunyom,47.15573,16.65187,3256275166,village
18/008,Bejcgyertyános,47.14872,16.92303,371757923,village
18/009,Bérbaltavár,47.00811,16.9665,558591791,village
18/010,Boba,47.18459,17.18708,452449163,village
18/011,Borgáta,47.16183,17.07986,701741884,village
18/012,Bozsok,47.32506,16.49105,700705925,village
18/013,Bozzai,47.20733,16.76527,700705998,village
18/014,Bögöt,47.25202,16.8295,371749565,village
18/015,Bögöte,47.08733,17.04367,410868873,village
18/016,Bő,47.36912,16.81545,377746726,village
18/017,Bucsu,47.26397,16.49382,700705924,village
18/018,Bük,47.3834,16.75331,286103515,town
18/019,Cák,47.35393,16.51361,700705929,village
18/020,Celldömölk,47.25796,17.15219,286103761,town
18/021,Chernelházadamonya,47.36144,16.83923,914307901,village
18/022,Csákánydoroszló,46.97525,16.50463,413937025,village
18/023,Csánig,47.43257,17.02345,371385247,village
18/024,Csehi,47.03681,16.94357,568340845,village
18/025,Csehimindszent,47.04645,16.95566,568335585,village
18/026,Csempeszkopács,47.15498,16.80532,700705966,village
18/027,Csepreg,47.40159,16.70784,668781111,town
18/028,Csénye,47.23718,16.87023,914307844,village
18/029,Csipkerek,47.07379,16.94137,568345525,village
18/030,Csönge,47.35212,17.06548,367896325,village
18/031,Csörötnek,46.95169,16.36549,413946798,village
18/032,Daraboshegy,46.959,16.56928,413958668,village
18/033,Dozmat,47.23349,16.51252,700705922,village
18/034,Döbörhegy,46.99122,16.70234,697347869,village
18/035,Döröske,47.01233,16.69768,1700436890,village
18/036,Duka,47.12521,17.11232,701741883,village
18/037,Egervölgy,47.11903,16.90837,701741853,village
18/038,Egyházashetye,47.16954,17.11971,452449324,village
18/039,Egyházashollós,47.05704,16.69192,700705885,village
18/040,Egyházasrádóc,47.08673,16.6129,268197206,village
18/041,Felsőcsatár,47.21386,16.44466,413976408,village
18/042,Felsőjánosfa,46.84294,16.55326,276105533,village
18/043,Felsőmarác,46.93341,16.51962,697353517,village
18/044,Felsőszölnök,46.87805,16.16539,268197585,village
18/045,Gasztony,46.96459,16.45331,413937450,village
18/046,Gencsapáti,47.28455,16.59598,1343921420,village
18/047,Gersekarát,46.9799,16.74347,348056491,village
18/048,Gérce,47.21602,17.01693,701741879,village
18/049,Gór,47.35985,16.80418,668781133,village
18/050,Gyanógeregye,47.1244,16.76184,700705945,village
18/051,Gyöngyösfalu,47.31562,16.58686,700706033,village
18/052,Győrvár,46.9871,16.84109,347300198,village
18/053,Halastó,46.94817,16.6857,697347659,village
18/054,Halogy,46.97057,16.56137,413959028,village
18/055,Harasztifalu,47.04964,16.55103,413969225,village
18/056,Hegyfalu,47.35401,16.88234,371387774,village
18/057,Hegyháthodász,46.93405,16.6576,29531975,village
18/058,Hegyhátsál,46.96006,16.64231,331963809,village
18/059,Hegyhátszentjakab,46.86816,16.54725,696677610,village
18/060,Hegyhátszentmárton,46.93499,16.47999,700705868,village
18/061,Hegyhátszentpéter,46.98151,16.81367,347300129,village
18/062,Horvátlövő,47.17946,16.46128,413979173,village
18/063,Horvátzsidány,47.41088,16.62519,314920749,village
18/064,Hosszúpereszteg,47.0955,17.02318,701741851,village
18/065,Ikervár,47.20821,16.89539,371390147,village
18/066,Iklanberény,47.42471,16.80342,700706048,village
18/067,Ispánk,46.86326,16.44199,413932935,village
18/068,Ivánc,46.93937,16.49838,697353451,village
